,pdb_id,lig_id,rmsd,label
2138,1q8u,1q8u_34,2.64,0
2139,1q8u,1q8u_342,2.76,0
2140,1q8u,1q8u_410,3.47,0
2141,1q8u,1q8u_454,3.61,0
2142,1q8u,1q8u_497,3.9,0
2143,1q8u,1q8u_501,0.91,1
2144,1q8u,1q8u_504,4.24,0
2145,1q8u,1q8u_509,7.45,0
2146,1q8u,1q8u_512,1.27,1
2147,1q8u,1q8u_514,1.05,1
2148,1q8u,1q8u_53,2.48,0
2149,1q8u,1q8u_547,4.12,0
2150,1q8u,1q8u_553,1.79,1
2151,1q8u,1q8u_555,3.99,0
2152,1q8u,1q8u_571,3.43,0
2153,1q8u,1q8u_581,5.75,0
2154,1q8u,1q8u_582,4.45,0
2155,1q8u,1q8u_59,3.02,0
2156,1q8u,1q8u_592,1.27,1
2157,1q8u,1q8u_593,7.46,0
2158,1q8u,1q8u_595,1.46,1
2159,1q8u,1q8u_599,1.91,1
2160,1q8u,1q8u_605,3.7,0
2161,1q8u,1q8u_611,9.05,0
2162,1q8u,1q8u_617,3.27,0
2163,1q8u,1q8u_623,3.69,0
2164,1q8u,1q8u_646,1.99,1
2165,1q8u,1q8u_652,7.55,0
2166,1q8u,1q8u_653,5.36,0
2167,1q8u,1q8u_660,7.25,0
2168,1q8u,1q8u_664,2.95,0
2169,1q8u,1q8u_668,7.62,0
2170,1q8u,1q8u_669,4.92,0
2171,1q8u,1q8u_672,4.6,0
2172,1q8u,1q8u_678,8.33,0
2173,1q8u,1q8u_688,2.13,0
2174,1q8u,1q8u_693,6.27,0
2175,1q8u,1q8u_701,0.97,1
2176,1q8u,1q8u_702,0.97,1
2177,1q8u,1q8u_704,6.19,0
2178,1q8u,1q8u_726,5.09,0
2179,1q8u,1q8u_728,5.76,0
2180,1q8u,1q8u_732,7.77,0
2181,1q8u,1q8u_734,4.19,0
2182,1q8u,1q8u_735,5.05,0
2183,1q8u,1q8u_739,5.28,0
2184,1q8u,1q8u_741,7.3,0
2185,1q8u,1q8u_747,5.7,0
2186,1q8u,1q8u_748,8.76,0
2187,1q8u,1q8u_757,2.38,0
2188,1q8u,1q8u_76,7.68,0
2189,1q8u,1q8u_777,5.91,0
2190,1q8u,1q8u_782,4.95,0
2191,1q8u,1q8u_790,3.16,0
2192,1q8u,1q8u_796,0.54,1
2193,1q8u,1q8u_8,2.78,0
2194,1q8u,1q8u_822,4.59,0
2195,1q8u,1q8u_866,6.97,0
2196,1q8u,1q8u_875,6.74,0
2197,1q8u,1q8u_886,8.94,0
2198,1q8u,1q8u_891,6.6,0
2199,1q8u,1q8u_901,0.63,1
2200,1q8u,1q8u_902,0.69,1
2201,1q8u,1q8u_904,0.98,1
2202,1q8u,1q8u_909,0.7,1
2203,1q8u,1q8u_91,5.02,0
2204,1q8u,1q8u_913,1.57,1
2205,1q8u,1q8u_923,6.69,0
2206,1q8u,1q8u_975,8.19,0
2207,1q8u,1q8u_native,0.0,1
2208,1qf1,1qf1_10,8.77,0
2209,1qf1,1qf1_104,9.91,0
2210,1qf1,1qf1_118,9.61,0
2211,1qf1,1qf1_127,6.45,0
2212,1qf1,1qf1_132,5.29,0
2213,1qf1,1qf1_141,2.67,0
2214,1qf1,1qf1_144,0.99,1
2215,1qf1,1qf1_148,7.82,0
2216,1qf1,1qf1_151,8.49,0
2217,1qf1,1qf1_161,9.66,0
2218,1qf1,1qf1_163,7.12,0
2219,1qf1,1qf1_188,9.25,0
2220,1qf1,1qf1_189,6.36,0
2221,1qf1,1qf1_195,7.35,0
2222,1qf1,1qf1_198,0.99,1
2223,1qf1,1qf1_200,9.83,0
2224,1qf1,1qf1_232,1.93,1
2225,1qf1,1qf1_244,4.96,0
2226,1qf1,1qf1_27,6.75,0
2227,1qf1,1qf1_29,1.9,1
2228,1qf1,1qf1_30,5.22,0
2229,1qf1,1qf1_301,3.04,0
2230,1qf1,1qf1_310,8.65,0
2231,1qf1,1qf1_314,9.27,0
2232,1qf1,1qf1_322,9.37,0
2233,1qf1,1qf1_337,8.55,0
2234,1qf1,1qf1_345,1.09,1
2235,1qf1,1qf1_351,8.59,0
2236,1qf1,1qf1_36,6.02,0
2237,1qf1,1qf1_370,5.4,0
2238,1qf1,1qf1_375,6.99,0
2239,1qf1,1qf1_377,7.98,0
2240,1qf1,1qf1_380,9.73,0
2241,1qf1,1qf1_382,9.14,0
2242,1qf1,1qf1_383,1.06,1
2243,1qf1,1qf1_385,8.7,0
2244,1qf1,1qf1_386,8.64,0
2245,1qf1,1qf1_389,1.15,1
2246,1qf1,1qf1_397,0.95,1
2247,1qf1,1qf1_399,8.56,0
2248,1qf1,1qf1_409,5.86,0
2249,1qf1,1qf1_419,2.46,0
2250,1qf1,1qf1_421,3.56,0
2251,1qf1,1qf1_424,4.33,0
2252,1qf1,1qf1_425,3.8,0
2253,1qf1,1qf1_434,3.96,0
2254,1qf1,1qf1_436,2.37,0
2255,1qf1,1qf1_438,4.57,0
2256,1qf1,1qf1_441,4.92,0
2257,1qf1,1qf1_448,3.67,0
2258,1qf1,1qf1_450,2.52,0
2259,1qf1,1qf1_466,4.44,0
2260,1qf1,1qf1_47,7.2,0
2261,1qf1,1qf1_470,2.72,0
2262,1qf1,1qf1_482,5.59,0
2263,1qf1,1qf1_483,4.39,0
2264,1qf1,1qf1_486,3.07,0
2265,1qf1,1qf1_488,3.95,0
2266,1qf1,1qf1_490,2.58,0
2267,1qf1,1qf1_5,7.58,0
2268,1qf1,1qf1_500,6.09,0
2269,1qf1,1qf1_507,8.6,0
2270,1qf1,1qf1_524,4.57,0
2271,1qf1,1qf1_536,3.87,0
2272,1qf1,1qf1_565,2.1,0
2273,1qf1,1qf1_569,7.29,0
2274,1qf1,1qf1_583,5.92,0
2275,1qf1,1qf1_584,3.83,0
2276,1qf1,1qf1_589,5.88,0
2277,1qf1,1qf1_591,6.58,0
2278,1qf1,1qf1_594,6.66,0
2279,1qf1,1qf1_603,4.42,0
2280,1qf1,1qf1_610,6.02,0
2281,1qf1,1qf1_63,6.6,0
2282,1qf1,1qf1_640,7.95,0
2283,1qf1,1qf1_648,5.1,0
2284,1qf1,1qf1_65,9.09,0
2285,1qf1,1qf1_658,5.16,0
2286,1qf1,1qf1_668,7.15,0
2287,1qf1,1qf1_679,8.94,0
2288,1qf1,1qf1_68,1.48,1
2289,1qf1,1qf1_683,4.86,0
2290,1qf1,1qf1_69,2.13,0
2291,1qf1,1qf1_727,0.56,1
2292,1qf1,1qf1_728,0.99,1
2293,1qf1,1qf1_734,1.38,1
2294,1qf1,1qf1_740,1.51,1
2295,1qf1,1qf1_741,1.49,1
2296,1qf1,1qf1_746,0.89,1
2297,1qf1,1qf1_76,7.7,0
2298,1qf1,1qf1_761,1.39,1
2299,1qf1,1qf1_763,4.27,0
2300,1qf1,1qf1_773,5.87,0
2301,1qf1,1qf1_791,0.92,1
2302,1qf1,1qf1_814,0.64,1
2303,1qf1,1qf1_855,2.47,0
2304,1qf1,1qf1_862,0.98,1
2305,1qf1,1qf1_895,0.44,1
2306,1qf1,1qf1_938,2.81,0
2307,1qf1,1qf1_943,3.9,0
2308,1qf1,1qf1_native,0.0,1
2309,1qkt,1qkt_119,0.64,1
2310,1qkt,1qkt_132,1.2,1
2311,1qkt,1qkt_144,1.23,1
2312,1qkt,1qkt_150,0.92,1
2313,1qkt,1qkt_31,0.78,1
2314,1qkt,1qkt_404,1.17,1
2315,1qkt,1qkt_486,1.56,1
2316,1qkt,1qkt_500,4.56,0
2317,1qkt,1qkt_549,4.51,0
2318,1qkt,1qkt_55,0.7,1
2319,1qkt,1qkt_557,2.22,0
2320,1qkt,1qkt_594,2.37,0
2321,1qkt,1qkt_598,4.88,0
2322,1qkt,1qkt_608,2.18,0
2323,1qkt,1qkt_636,2.12,0
2324,1qkt,1qkt_640,1.96,1
2325,1qkt,1qkt_642,6.28,0
2326,1qkt,1qkt_647,6.0,0
2327,1qkt,1qkt_655,5.81,0
2328,1qkt,1qkt_661,2.42,0
2329,1qkt,1qkt_666,2.21,0
2330,1qkt,1qkt_674,2.06,0
2331,1qkt,1qkt_698,2.19,0
2332,1qkt,1qkt_714,0.57,1
2333,1qkt,1qkt_718,0.58,1
2334,1qkt,1qkt_728,0.78,1
2335,1qkt,1qkt_734,5.05,0
2336,1qkt,1qkt_735,3.01,0
2337,1qkt,1qkt_736,5.12,0
2338,1qkt,1qkt_737,5.07,0
2339,1qkt,1qkt_738,3.01,0
2340,1qkt,1qkt_740,5.11,0
2341,1qkt,1qkt_742,5.0,0
2342,1qkt,1qkt_744,3.01,0
2343,1qkt,1qkt_746,3.3,0
2344,1qkt,1qkt_750,4.63,0
2345,1qkt,1qkt_751,3.39,0
2346,1qkt,1qkt_752,1.51,1
2347,1qkt,1qkt_758,3.88,0
2348,1qkt,1qkt_762,3.81,0
2349,1qkt,1qkt_765,4.51,0
2350,1qkt,1qkt_766,4.54,0
2351,1qkt,1qkt_770,1.64,1
2352,1qkt,1qkt_774,4.09,0
2353,1qkt,1qkt_775,4.59,0
2354,1qkt,1qkt_776,2.15,0
2355,1qkt,1qkt_826,0.81,1
2356,1qkt,1qkt_834,0.64,1
2357,1qkt,1qkt_842,1.79,1
2358,1qkt,1qkt_848,5.14,0
2359,1qkt,1qkt_851,5.17,0
2360,1qkt,1qkt_855,3.02,0
2361,1qkt,1qkt_858,5.05,0
2362,1qkt,1qkt_86,0.47,1
2363,1qkt,1qkt_860,3.03,0
2364,1qkt,1qkt_862,4.53,0
2365,1qkt,1qkt_866,2.99,0
2366,1qkt,1qkt_867,5.67,0
2367,1qkt,1qkt_873,1.53,1
2368,1qkt,1qkt_875,3.04,0
2369,1qkt,1qkt_977,1.03,1
2370,1qkt,1qkt_native,0.0,1
2371,1r5y,1r5y_113,0.44,1
2372,1r5y,1r5y_118,5.2,0
2373,1r5y,1r5y_167,0.16,1
2374,1r5y,1r5y_179,3.01,0
2375,1r5y,1r5y_180,0.67,1
2376,1r5y,1r5y_181,0.61,1
2377,1r5y,1r5y_197,3.34,0
2378,1r5y,1r5y_270,0.34,1
2379,1r5y,1r5y_317,1.57,1
2380,1r5y,1r5y_322,0.76,1
2381,1r5y,1r5y_324,3.51,0
2382,1r5y,1r5y_341,0.31,1
2383,1r5y,1r5y_397,4.27,0
2384,1r5y,1r5y_402,0.62,1
2385,1r5y,1r5y_405,1.76,1
2386,1r5y,1r5y_409,2.71,0
2387,1r5y,1r5y_412,3.61,0
2388,1r5y,1r5y_416,1.19,1
2389,1r5y,1r5y_423,1.08,1
2390,1r5y,1r5y_425,1.37,1
2391,1r5y,1r5y_426,2.9,0
2392,1r5y,1r5y_432,2.88,0
2393,1r5y,1r5y_434,3.03,0
2394,1r5y,1r5y_441,3.01,0
2395,1r5y,1r5y_443,4.22,0
2396,1r5y,1r5y_445,1.32,1
2397,1r5y,1r5y_452,1.29,1
2398,1r5y,1r5y_453,0.91,1
2399,1r5y,1r5y_464,3.82,0
2400,1r5y,1r5y_469,2.76,0
2401,1r5y,1r5y_477,1.4,1
2402,1r5y,1r5y_480,1.07,1
2403,1r5y,1r5y_496,1.08,1
2404,1r5y,1r5y_497,3.32,0
2405,1r5y,1r5y_498,2.4,0
2406,1r5y,1r5y_524,7.29,0
2407,1r5y,1r5y_537,5.71,0
2408,1r5y,1r5y_538,5.57,0
2409,1r5y,1r5y_540,2.8,0
2410,1r5y,1r5y_541,8.05,0
2411,1r5y,1r5y_542,5.04,0
2412,1r5y,1r5y_545,3.01,0
2413,1r5y,1r5y_547,4.07,0
2414,1r5y,1r5y_553,7.75,0
2415,1r5y,1r5y_562,7.51,0
2416,1r5y,1r5y_566,6.42,0
2417,1r5y,1r5y_568,7.96,0
2418,1r5y,1r5y_571,8.14,0
2419,1r5y,1r5y_579,5.4,0
2420,1r5y,1r5y_583,5.96,0
2421,1r5y,1r5y_584,6.81,0
2422,1r5y,1r5y_591,2.87,0
2423,1r5y,1r5y_592,6.28,0
2424,1r5y,1r5y_595,5.19,0
2425,1r5y,1r5y_599,3.16,0
2426,1r5y,1r5y_616,2.57,0
2427,1r5y,1r5y_639,4.24,0
2428,1r5y,1r5y_641,2.92,0
2429,1r5y,1r5y_686,4.89,0
2430,1r5y,1r5y_691,4.92,0
2431,1r5y,1r5y_694,4.36,0
2432,1r5y,1r5y_727,6.86,0
2433,1r5y,1r5y_732,8.15,0
2434,1r5y,1r5y_733,8.17,0
2435,1r5y,1r5y_735,8.3,0
2436,1r5y,1r5y_745,8.17,0
2437,1r5y,1r5y_746,5.63,0
2438,1r5y,1r5y_751,6.28,0
2439,1r5y,1r5y_755,5.82,0
2440,1r5y,1r5y_759,6.57,0
2441,1r5y,1r5y_762,8.07,0
2442,1r5y,1r5y_763,7.75,0
2443,1r5y,1r5y_766,7.85,0
2444,1r5y,1r5y_767,7.07,0
2445,1r5y,1r5y_770,7.84,0
2446,1r5y,1r5y_776,7.36,0
2447,1r5y,1r5y_777,5.71,0
2448,1r5y,1r5y_780,8.96,0
2449,1r5y,1r5y_782,8.59,0
2450,1r5y,1r5y_783,8.51,0
2451,1r5y,1r5y_785,9.65,0
2452,1r5y,1r5y_786,9.16,0
2453,1r5y,1r5y_787,9.34,0
2454,1r5y,1r5y_791,4.29,0
2455,1r5y,1r5y_820,2.28,0
2456,1r5y,1r5y_853,4.88,0
2457,1r5y,1r5y_868,7.13,0
2458,1r5y,1r5y_870,6.2,0
2459,1r5y,1r5y_883,6.56,0
2460,1r5y,1r5y_887,6.79,0
2461,1r5y,1r5y_90,0.48,1
2462,1r5y,1r5y_928,4.08,0
2463,1r5y,1r5y_987,6.39,0
2464,1r5y,1r5y_native,0.0,1
2465,1s38,1s38_117,0.19,1
2466,1s38,1s38_123,5.36,0
2467,1s38,1s38_152,0.35,1
2468,1s38,1s38_305,0.47,1
2469,1s38,1s38_382,1.53,1
2470,1s38,1s38_404,0.86,1
2471,1s38,1s38_405,1.18,1
2472,1s38,1s38_425,3.26,0
2473,1s38,1s38_426,1.53,1
2474,1s38,1s38_430,0.88,1
2475,1s38,1s38_431,3.75,0
2476,1s38,1s38_432,0.84,1
2477,1s38,1s38_433,0.71,1
2478,1s38,1s38_434,3.68,0
2479,1s38,1s38_436,4.11,0
2480,1s38,1s38_447,4.22,0
2481,1s38,1s38_448,3.3,0
2482,1s38,1s38_459,2.66,0
2483,1s38,1s38_460,2.71,0
2484,1s38,1s38_462,1.91,1
2485,1s38,1s38_464,1.02,1
2486,1s38,1s38_474,3.0,0
2487,1s38,1s38_475,4.67,0
2488,1s38,1s38_480,3.06,0
2489,1s38,1s38_485,0.99,1
2490,1s38,1s38_490,2.58,0
2491,1s38,1s38_495,3.09,0
2492,1s38,1s38_496,4.14,0
2493,1s38,1s38_499,2.21,0
2494,1s38,1s38_500,2.73,0
2495,1s38,1s38_510,1.36,1
2496,1s38,1s38_514,1.46,1
2497,1s38,1s38_526,1.24,1
2498,1s38,1s38_527,7.1,0
2499,1s38,1s38_537,7.1,0
2500,1s38,1s38_542,2.09,0
2501,1s38,1s38_545,4.22,0
2502,1s38,1s38_548,4.86,0
2503,1s38,1s38_549,6.72,0
2504,1s38,1s38_550,4.92,0
2505,1s38,1s38_551,6.27,0
2506,1s38,1s38_552,6.73,0
2507,1s38,1s38_553,1.66,1
2508,1s38,1s38_557,5.21,0
2509,1s38,1s38_565,6.02,0
2510,1s38,1s38_568,6.44,0
2511,1s38,1s38_572,5.96,0
2512,1s38,1s38_576,6.44,0
2513,1s38,1s38_583,6.37,0
2514,1s38,1s38_584,7.71,0
2515,1s38,1s38_588,6.31,0
2516,1s38,1s38_590,5.21,0
2517,1s38,1s38_591,3.29,0
2518,1s38,1s38_592,7.46,0
2519,1s38,1s38_593,5.63,0
2520,1s38,1s38_594,5.14,0
2521,1s38,1s38_596,6.63,0
2522,1s38,1s38_598,5.77,0
2523,1s38,1s38_600,6.45,0
2524,1s38,1s38_614,4.24,0
2525,1s38,1s38_628,2.0,1
2526,1s38,1s38_653,2.4,0
2527,1s38,1s38_658,4.85,0
2528,1s38,1s38_659,2.64,0
2529,1s38,1s38_675,3.24,0
2530,1s38,1s38_678,2.48,0
2531,1s38,1s38_688,5.19,0
2532,1s38,1s38_714,9.14,0
2533,1s38,1s38_715,9.12,0
2534,1s38,1s38_725,9.27,0
2535,1s38,1s38_730,9.35,0
2536,1s38,1s38_741,8.88,0
2537,1s38,1s38_75,0.3,1
2538,1s38,1s38_752,8.34,0
2539,1s38,1s38_765,7.58,0
2540,1s38,1s38_774,8.34,0
2541,1s38,1s38_779,7.78,0
2542,1s38,1s38_785,7.24,0
2543,1s38,1s38_787,5.57,0
2544,1s38,1s38_790,8.37,0
2545,1s38,1s38_792,3.09,0
2546,1s38,1s38_793,5.0,0
2547,1s38,1s38_795,3.6,0
2548,1s38,1s38_82,0.42,1
2549,1s38,1s38_822,9.17,0
2550,1s38,1s38_845,9.2,0
2551,1s38,1s38_850,8.74,0
2552,1s38,1s38_853,8.89,0
2553,1s38,1s38_871,8.15,0
2554,1s38,1s38_886,5.74,0
2555,1s38,1s38_888,8.4,0
2556,1s38,1s38_893,7.77,0
2557,1s38,1s38_940,9.15,0
2558,1s38,1s38_942,9.14,0
2559,1s38,1s38_961,8.72,0
2560,1s38,1s38_964,9.37,0
2561,1s38,1s38_969,8.88,0
2562,1s38,1s38_976,9.28,0
2563,1s38,1s38_981,7.94,0
2564,1s38,1s38_985,7.17,0
2565,1s38,1s38_native,0.0,1
2566,1sqa,1sqa_120,1.88,1
2567,1sqa,1sqa_145,7.3,0
2568,1sqa,1sqa_177,1.07,1
2569,1sqa,1sqa_20,2.25,0
2570,1sqa,1sqa_238,4.2,0
2571,1sqa,1sqa_258,1.92,1
2572,1sqa,1sqa_322,0.79,1
2573,1sqa,1sqa_357,0.62,1
2574,1sqa,1sqa_366,0.83,1
2575,1sqa,1sqa_411,3.7,0
2576,1sqa,1sqa_415,2.94,0
2577,1sqa,1sqa_418,7.43,0
2578,1sqa,1sqa_425,2.77,0
2579,1sqa,1sqa_426,4.02,0
2580,1sqa,1sqa_427,2.33,0
2581,1sqa,1sqa_430,7.17,0
2582,1sqa,1sqa_433,1.25,1
2583,1sqa,1sqa_436,2.14,0
2584,1sqa,1sqa_442,8.1,0
2585,1sqa,1sqa_445,2.11,0
2586,1sqa,1sqa_448,0.88,1
2587,1sqa,1sqa_449,4.05,0
2588,1sqa,1sqa_458,5.56,0
2589,1sqa,1sqa_473,5.81,0
2590,1sqa,1sqa_474,6.24,0
2591,1sqa,1sqa_475,6.78,0
2592,1sqa,1sqa_476,3.39,0
2593,1sqa,1sqa_479,3.21,0
2594,1sqa,1sqa_481,4.58,0
2595,1sqa,1sqa_486,5.91,0
2596,1sqa,1sqa_490,7.12,0
2597,1sqa,1sqa_496,1.77,1
2598,1sqa,1sqa_499,3.06,0
2599,1sqa,1sqa_517,4.95,0
2600,1sqa,1sqa_524,3.1,0
2601,1sqa,1sqa_526,3.79,0
2602,1sqa,1sqa_530,6.01,0
2603,1sqa,1sqa_531,7.31,0
2604,1sqa,1sqa_532,5.09,0
2605,1sqa,1sqa_537,1.98,1
2606,1sqa,1sqa_539,8.34,0
2607,1sqa,1sqa_543,2.7,0
2608,1sqa,1sqa_547,5.39,0
2609,1sqa,1sqa_548,4.8,0
2610,1sqa,1sqa_549,3.63,0
2611,1sqa,1sqa_556,5.23,0
2612,1sqa,1sqa_557,5.13,0
2613,1sqa,1sqa_560,1.87,1
2614,1sqa,1sqa_573,5.65,0
2615,1sqa,1sqa_575,6.22,0
2616,1sqa,1sqa_581,4.3,0
2617,1sqa,1sqa_588,4.55,0
2618,1sqa,1sqa_589,1.49,1
2619,1sqa,1sqa_597,5.9,0
2620,1sqa,1sqa_610,1.74,1
2621,1sqa,1sqa_620,8.06,0
2622,1sqa,1sqa_635,2.15,0
2623,1sqa,1sqa_637,8.18,0
2624,1sqa,1sqa_638,2.81,0
2625,1sqa,1sqa_643,6.8,0
2626,1sqa,1sqa_644,6.99,0
2627,1sqa,1sqa_650,3.72,0
2628,1sqa,1sqa_654,3.33,0
2629,1sqa,1sqa_662,8.47,0
2630,1sqa,1sqa_668,9.16,0
2631,1sqa,1sqa_669,8.04,0
2632,1sqa,1sqa_672,6.82,0
2633,1sqa,1sqa_679,4.61,0
2634,1sqa,1sqa_682,5.49,0
2635,1sqa,1sqa_687,6.84,0
2636,1sqa,1sqa_692,1.35,1
2637,1sqa,1sqa_693,7.31,0
2638,1sqa,1sqa_696,7.65,0
2639,1sqa,1sqa_747,0.72,1
2640,1sqa,1sqa_761,0.95,1
2641,1sqa,1sqa_776,0.65,1
2642,1sqa,1sqa_787,0.64,1
2643,1sqa,1sqa_788,0.94,1
2644,1sqa,1sqa_789,0.77,1
2645,1sqa,1sqa_808,7.59,0
2646,1sqa,1sqa_819,6.98,0
2647,1sqa,1sqa_827,2.06,0
2648,1sqa,1sqa_836,6.03,0
2649,1sqa,1sqa_839,9.55,0
2650,1sqa,1sqa_845,8.76,0
2651,1sqa,1sqa_849,8.0,0
2652,1sqa,1sqa_854,8.32,0
2653,1sqa,1sqa_857,4.78,0
2654,1sqa,1sqa_860,9.01,0
2655,1sqa,1sqa_867,7.1,0
2656,1sqa,1sqa_870,8.3,0
2657,1sqa,1sqa_88,3.64,0
2658,1sqa,1sqa_native,0.0,1
2659,1syi,1syi_162,0.31,1
2660,1syi,1syi_234,0.38,1
2661,1syi,1syi_259,0.63,1
2662,1syi,1syi_353,0.21,1
2663,1syi,1syi_402,0.7,1
2664,1syi,1syi_411,0.89,1
2665,1syi,1syi_418,2.61,0
2666,1syi,1syi_423,0.9,1
2667,1syi,1syi_424,4.49,0
2668,1syi,1syi_425,3.04,0
2669,1syi,1syi_426,4.52,0
2670,1syi,1syi_433,0.91,1
2671,1syi,1syi_444,1.26,1
2672,1syi,1syi_448,1.48,1
2673,1syi,1syi_454,3.66,0
2674,1syi,1syi_457,0.98,1
2675,1syi,1syi_465,0.92,1
2676,1syi,1syi_476,2.81,0
2677,1syi,1syi_489,3.58,0
2678,1syi,1syi_495,3.88,0
2679,1syi,1syi_540,1.93,1
2680,1syi,1syi_545,4.08,0
2681,1syi,1syi_554,3.2,0
2682,1syi,1syi_559,4.09,0
2683,1syi,1syi_560,2.74,0
2684,1syi,1syi_562,2.69,0
2685,1syi,1syi_570,1.71,1
2686,1syi,1syi_571,3.96,0
2687,1syi,1syi_573,2.24,0
2688,1syi,1syi_577,4.05,0
2689,1syi,1syi_580,1.56,1
2690,1syi,1syi_598,3.86,0
2691,1syi,1syi_618,1.95,1
2692,1syi,1syi_619,3.11,0
2693,1syi,1syi_637,2.83,0
2694,1syi,1syi_659,1.9,1
2695,1syi,1syi_660,2.03,0
2696,1syi,1syi_667,1.47,1
2697,1syi,1syi_675,3.15,0
2698,1syi,1syi_683,2.38,0
2699,1syi,1syi_685,4.35,0
2700,1syi,1syi_725,1.51,1
2701,1syi,1syi_733,3.79,0
2702,1syi,1syi_736,4.14,0
2703,1syi,1syi_740,2.89,0
2704,1syi,1syi_763,4.12,0
2705,1syi,1syi_777,4.29,0
2706,1syi,1syi_788,4.09,0
2707,1syi,1syi_793,2.4,0
2708,1syi,1syi_795,1.98,1
2709,1syi,1syi_native,0.0,1
2710,1u1b,1u1b_124,8.34,0
2711,1u1b,1u1b_149,6.53,0
2712,1u1b,1u1b_150,6.52,0
2713,1u1b,1u1b_154,8.02,0
2714,1u1b,1u1b_155,9.86,0
2715,1u1b,1u1b_157,7.2,0
2716,1u1b,1u1b_160,9.62,0
2717,1u1b,1u1b_166,7.93,0
2718,1u1b,1u1b_171,9.63,0
2719,1u1b,1u1b_172,5.2,0
2720,1u1b,1u1b_176,7.71,0
2721,1u1b,1u1b_18,8.26,0
2722,1u1b,1u1b_183,8.6,0
2723,1u1b,1u1b_191,9.58,0
2724,1u1b,1u1b_195,4.29,0
2725,1u1b,1u1b_196,6.93,0
2726,1u1b,1u1b_198,6.3,0
2727,1u1b,1u1b_2,2.8,0
2728,1u1b,1u1b_21,9.03,0
2729,1u1b,1u1b_214,2.42,0
2730,1u1b,1u1b_220,9.26,0
2731,1u1b,1u1b_224,7.72,0
2732,1u1b,1u1b_232,4.24,0
2733,1u1b,1u1b_237,6.89,0
2734,1u1b,1u1b_24,5.47,0
2735,1u1b,1u1b_255,8.89,0
2736,1u1b,1u1b_256,6.62,0
2737,1u1b,1u1b_258,2.45,0
2738,1u1b,1u1b_26,2.85,0
2739,1u1b,1u1b_260,5.04,0
2740,1u1b,1u1b_263,9.13,0
2741,1u1b,1u1b_27,5.98,0
2742,1u1b,1u1b_275,3.33,0
2743,1u1b,1u1b_277,7.85,0
2744,1u1b,1u1b_28,8.79,0
2745,1u1b,1u1b_295,3.78,0
2746,1u1b,1u1b_298,3.18,0
2747,1u1b,1u1b_3,5.81,0
2748,1u1b,1u1b_30,3.39,0
2749,1u1b,1u1b_330,9.73,0
2750,1u1b,1u1b_331,7.86,0
2751,1u1b,1u1b_340,7.28,0
2752,1u1b,1u1b_351,6.2,0
2753,1u1b,1u1b_356,3.81,0
2754,1u1b,1u1b_385,8.26,0
2755,1u1b,1u1b_388,6.96,0
2756,1u1b,1u1b_390,9.79,0
2757,1u1b,1u1b_40,7.98,0
2758,1u1b,1u1b_430,4.2,0
2759,1u1b,1u1b_432,5.69,0
2760,1u1b,1u1b_435,5.56,0
2761,1u1b,1u1b_444,3.89,0
2762,1u1b,1u1b_468,3.36,0
2763,1u1b,1u1b_491,4.95,0
2764,1u1b,1u1b_494,5.02,0
2765,1u1b,1u1b_496,7.11,0
2766,1u1b,1u1b_50,8.14,0
2767,1u1b,1u1b_507,4.5,0
2768,1u1b,1u1b_55,6.19,0
2769,1u1b,1u1b_553,3.66,0
2770,1u1b,1u1b_558,2.34,0
2771,1u1b,1u1b_569,9.02,0
2772,1u1b,1u1b_571,4.85,0
2773,1u1b,1u1b_578,5.74,0
2774,1u1b,1u1b_588,8.21,0
2775,1u1b,1u1b_644,6.46,0
2776,1u1b,1u1b_658,7.92,0
2777,1u1b,1u1b_678,5.6,0
2778,1u1b,1u1b_694,4.6,0
2779,1u1b,1u1b_765,1.82,1
2780,1u1b,1u1b_768,2.2,0
2781,1u1b,1u1b_769,4.68,0
2782,1u1b,1u1b_79,2.8,0
2783,1u1b,1u1b_8,3.69,0
2784,1u1b,1u1b_826,2.53,0
2785,1u1b,1u1b_834,2.65,0
2786,1u1b,1u1b_86,8.21,0
2787,1u1b,1u1b_919,2.04,0
2788,1u1b,1u1b_929,1.97,1
2789,1u1b,1u1b_933,4.94,0
2790,1u1b,1u1b_95,3.29,0
2791,1u1b,1u1b_97,4.02,0
2792,1u1b,1u1b_native,0.0,1
2793,1uto,1uto_10,3.15,0
2794,1uto,1uto_203,1.76,1
2795,1uto,1uto_24,1.49,1
2796,1uto,1uto_290,2.23,0
2797,1uto,1uto_36,3.57,0
2798,1uto,1uto_414,4.25,0
2799,1uto,1uto_428,0.71,1
2800,1uto,1uto_451,2.06,0
2801,1uto,1uto_494,3.09,0
2802,1uto,1uto_495,2.18,0
2803,1uto,1uto_521,2.91,0
2804,1uto,1uto_547,2.19,0
2805,1uto,1uto_549,1.9,1
2806,1uto,1uto_563,3.21,0
2807,1uto,1uto_564,3.1,0
2808,1uto,1uto_569,2.78,0
2809,1uto,1uto_577,2.56,0
2810,1uto,1uto_580,2.55,0
2811,1uto,1uto_593,1.85,1
2812,1uto,1uto_594,3.07,0
2813,1uto,1uto_640,1.46,1
2814,1uto,1uto_686,1.72,1
2815,1uto,1uto_688,2.64,0
2816,1uto,1uto_698,3.36,0
2817,1uto,1uto_738,3.42,0
2818,1uto,1uto_743,1.48,1
2819,1uto,1uto_752,5.75,0
