,pdb_id,lig_id,average_score,HPSCORE,HMSCORE,HSSCORE,VDW,HB,HP,HM,HS,RT
5999,24_2r9w_4kz6,1_0015,4.89,4.66,5.16,4.84,271.9,1.8,24.7,1.6,139.9,3.0
6000,24_2r9w_4kz6,1_0016,4.99,4.75,5.26,4.96,275.0,2.4,29.6,1.66,156.1,3.0
6001,24_2r9w_4kz6,1_0017,4.99,4.76,5.26,4.96,280.1,2.1,29.7,1.66,156.4,3.0
6002,24_3gr2_2r9w,1_0000,6.09,5.99,6.42,5.87,470.6,1.5,85.1,2.87,205.5,3.0
6003,24_3gr2_2r9w,1_0001,6.1,6.05,6.39,5.85,467.9,1.3,94.7,2.87,204.9,3.0
6004,24_3gr2_2r9w,1_0002,6.13,6.05,6.51,5.83,465.7,1.4,94.4,3.16,202.5,3.0
6005,24_3gr2_2r9w,1_0003,6.01,5.7,6.82,5.51,421.5,2.2,70.5,4.22,150.5,3.0
6006,24_3gr2_2r9w,1_0004,5.96,5.55,6.88,5.46,396.6,2.6,62.6,4.51,155.1,3.0
6007,24_3gr2_2r9w,1_0005,6.04,5.9,6.39,5.84,456.9,1.7,79.9,2.87,207.4,3.0
6008,24_3gr2_2r9w,1_0006,5.96,5.7,6.68,5.51,425.2,2.0,70.1,3.88,150.1,3.0
6009,24_3gr2_2r9w,1_0007,5.93,5.8,6.27,5.72,442.1,1.0,79.7,2.91,204.2,3.0
6010,24_3gr2_2r9w,1_0008,5.93,5.77,6.36,5.67,429.7,1.2,81.1,3.21,201.2,3.0
6011,24_3gr2_2r9w,1_0009,5.87,5.54,6.7,5.38,388.3,2.4,66.5,4.22,148.7,3.0
6012,24_3gr2_2r9w,1_0010,6.0,5.69,6.81,5.5,418.7,2.3,70.2,4.22,150.2,3.0
6013,24_3gr2_2r9w,1_0011,5.94,5.63,6.73,5.44,403.7,2.1,72.2,4.22,154.7,3.0
6014,24_3gr2_2r9w,1_0012,5.92,5.62,6.71,5.42,402.3,2.0,71.4,4.22,152.8,3.0
6015,24_3gr2_2r9w,1_0013,5.95,5.7,6.64,5.51,422.3,1.8,73.0,3.88,159.0,3.0
6016,24_3gr2_2r9w,1_0014,5.69,5.6,6.04,5.44,391.4,1.0,79.8,2.83,185.9,3.0
6017,24_3gr2_2r9w,1_0015,5.99,5.7,6.79,5.49,412.9,2.3,73.4,4.22,153.2,3.0
6018,24_3gr2_2r9w,1_0016,5.65,5.54,6.01,5.42,384.3,1.0,76.8,2.83,186.8,3.0
6019,24_3gr2_2r9w,1_0017,5.8,5.73,6.11,5.55,410.6,1.0,86.5,2.83,194.6,3.0
6020,24_3gr2_2r9w,1_0018,5.91,5.61,6.4,5.71,450.0,2.0,49.5,2.91,176.6,3.0
6021,24_3gr2_3gr2,1_0000,4.86,4.73,4.89,4.95,262.0,1.7,23.7,0.53,134.4,1.0
6022,24_3gr2_3gr2,1_0001,4.94,4.81,5.03,4.98,278.9,1.4,26.7,0.79,132.4,1.0
6023,24_3gr2_3gr2,1_0002,4.77,4.66,4.87,4.8,239.9,1.2,28.1,0.82,128.9,1.0
6024,24_3gr2_3gr2,1_0003,4.92,4.77,5.06,4.93,272.3,0.7,29.1,1.09,137.9,1.0
6025,24_3gr2_3gr2,1_0004,4.73,4.58,4.86,4.77,225.3,0.6,29.4,1.09,144.9,1.0
6026,24_3gr2_3gr2,1_0005,4.92,4.75,5.1,4.92,261.8,1.6,26.4,1.09,130.4,1.0
6027,24_3gr2_3gr2,1_0006,4.77,4.58,4.96,4.76,245.9,0.8,18.8,1.09,121.0,1.0
6028,24_3gr2_3gr2,1_0007,4.87,4.71,4.99,4.9,253.2,0.9,30.1,1.09,145.6,1.0
6029,24_3gr2_3gr2,1_0008,4.84,4.7,4.99,4.82,265.6,0.3,26.6,1.09,124.0,1.0
6030,24_3gr2_3gr2,1_0009,4.72,4.57,4.76,4.84,264.6,0.3,12.8,0.53,129.6,1.0
6031,24_3gr2_3gr2,1_0010,4.73,4.56,4.86,4.77,225.7,0.6,26.3,1.09,146.6,1.0
6032,24_3gr2_3gr2,1_0011,4.87,4.71,5.03,4.87,261.7,0.9,25.9,1.09,131.2,1.0
6033,24_3gr2_3gr2,1_0012,4.78,4.65,4.9,4.78,244.4,0.3,30.8,1.09,136.2,1.0
6034,24_3gr2_3gr2,1_0013,4.87,4.71,5.02,4.89,252.1,1.2,28.1,1.09,137.8,1.0
6035,24_3gr2_3gr2,1_0014,4.82,4.67,4.95,4.83,256.6,0.3,27.8,1.09,135.7,1.0
6036,24_3gr2_3gr2,1_0015,4.75,4.66,4.77,4.8,269.8,0.2,21.5,0.53,118.2,1.0
6037,24_3gr2_3gr2,1_0016,4.83,4.71,4.93,4.83,255.8,0.2,33.0,1.09,139.7,1.0
6038,24_3gr2_3gr2,1_0017,4.67,4.55,4.84,4.62,227.7,0.3,27.2,1.09,110.6,1.0
6039,24_3gr2_3gr2,1_0018,4.83,4.7,4.89,4.91,249.6,1.0,29.2,0.82,150.1,1.0
6040,24_3gr2_3gv9,1_0000,4.64,4.51,4.75,4.66,217.9,1.8,11.3,0.34,82.3,0.0
6041,24_3gr2_3gv9,1_0001,4.65,4.48,4.8,4.67,210.3,2.5,6.3,0.34,79.4,0.0
6042,24_3gr2_3gv9,1_0002,4.67,4.55,4.78,4.67,232.9,1.5,10.7,0.34,76.0,0.0
6043,24_3gr2_3gv9,1_0003,4.57,4.41,4.66,4.64,205.1,1.4,8.3,0.34,96.8,0.0
6044,24_3gr2_3gv9,1_0004,4.48,4.41,4.57,4.46,206.4,0.8,11.6,0.27,63.6,0.0
6045,24_3gr2_3gv9,1_0005,4.32,4.22,4.5,4.24,156.8,1.7,6.8,0.34,38.7,0.0
6046,24_3gr2_3gv9,1_0006,4.53,4.32,4.67,4.58,182.9,2.4,2.2,0.34,86.9,0.0
6047,24_3gr2_3gv9,1_0007,4.56,4.47,4.61,4.6,229.2,0.0,12.4,0.34,88.8,0.0
6048,24_3gr2_3gv9,1_0008,4.48,4.33,4.62,4.49,181.0,2.0,5.9,0.34,72.5,0.0
6049,24_3gr2_3gv9,1_0009,4.6,4.49,4.67,4.66,222.4,0.8,12.7,0.34,96.5,0.0
6050,24_3gr2_3gv9,1_0010,4.51,4.41,4.6,4.51,193.3,1.6,12.0,0.27,74.5,0.0
6051,24_3gr2_3gv9,1_0011,4.62,4.49,4.68,4.67,223.9,0.9,12.1,0.34,94.9,0.0
6052,24_3gr2_3gv9,1_0012,4.52,4.41,4.62,4.53,205.4,1.0,10.1,0.34,77.5,0.0
6053,24_3gr2_3gv9,1_0013,4.51,4.37,4.65,4.5,192.3,1.8,6.7,0.34,68.3,0.0
6054,24_3gr2_3gv9,1_0014,4.41,4.32,4.55,4.36,190.7,0.9,7.8,0.34,50.7,0.0
6055,24_3gr2_3gv9,1_0015,4.65,4.47,4.78,4.69,209.3,2.4,7.0,0.34,87.2,0.0
6056,24_3gr2_3gv9,1_0016,4.42,4.32,4.61,4.34,178.0,2.2,4.8,0.27,34.4,0.0
6057,24_3gr2_3gv9,1_0017,4.51,4.41,4.65,4.47,214.1,1.0,6.4,0.34,52.7,0.0
6058,24_3gr2_4jxs,1_0000,5.46,5.41,5.77,5.2,403.8,3.5,45.3,1.6,89.8,4.0
6059,24_3gr2_4jxs,1_0001,5.05,4.94,5.48,4.73,312.0,3.0,37.2,1.94,73.1,4.0
6060,24_3gr2_4jxs,1_0002,5.13,5.08,5.53,4.79,344.1,2.2,43.0,1.94,72.8,4.0
6061,24_3gr2_4jxs,1_0003,4.9,4.9,5.3,4.52,283.6,2.3,48.8,1.94,62.3,4.0
6062,24_3gr2_4jxs,1_0004,5.04,5.01,5.46,4.64,298.9,2.0,56.1,2.28,83.0,4.0
6063,24_3gr2_4jxs,1_0005,5.01,4.97,5.37,4.7,307.3,2.0,47.7,1.94,89.1,4.0
6064,24_3gr2_4jxs,1_0006,5.33,5.25,5.76,4.99,375.2,3.2,41.9,1.94,71.7,4.0
6065,24_3gr2_4jxs,1_0007,5.12,5.12,5.47,4.76,342.1,1.7,51.6,1.94,75.9,4.0
6066,24_3gr2_4jxs,1_0008,5.16,5.08,5.52,4.88,379.8,2.0,28.2,1.6,61.1,4.0
6067,24_3gr2_4jxs,1_0009,5.14,5.06,5.52,4.84,336.8,2.4,42.4,1.94,87.4,4.0
6068,24_3gr2_4jxs,1_0010,5.0,4.87,5.35,4.78,336.3,2.1,24.3,1.6,79.2,4.0
6069,24_3gr2_4jxs,1_0011,5.22,5.17,5.59,4.91,350.7,2.6,47.4,1.94,88.1,4.0
6070,24_3gr2_4jxs,1_0012,5.1,5.12,5.24,4.94,395.4,1.0,32.5,0.97,80.4,4.0
6071,24_3gr2_4jxs,1_0013,5.19,5.18,5.42,4.97,378.0,2.4,38.4,1.27,79.7,4.0
6072,24_3gr2_4jxs,1_0014,5.12,5.1,5.49,4.76,318.1,2.9,53.3,1.94,77.8,4.0
6073,24_3gr2_4jxs,1_0015,4.99,5.04,5.06,4.86,395.3,0.5,26.3,0.63,68.6,4.0
6074,24_3gr2_4jxs,1_0016,5.2,5.2,5.51,4.9,360.9,1.4,53.7,1.94,96.6,4.0
6075,24_3gr2_4jxs,1_0017,5.12,5.06,5.4,4.89,378.5,2.0,26.7,1.31,66.0,4.0
6076,24_3gr2_4jxs,1_0018,4.89,4.84,5.36,4.47,270.0,2.2,49.5,2.28,66.5,4.0
6077,24_3gr2_4jxs,1_0019,5.0,4.96,5.45,4.59,292.8,2.2,52.9,2.28,72.6,4.0
6078,24_3gr2_4kz6,1_0000,5.02,4.8,5.15,5.1,290.4,2.3,28.1,1.24,177.0,3.0
6079,24_3gr2_4kz6,1_0001,5.01,4.78,5.15,5.09,293.3,2.2,25.9,1.24,174.5,3.0
6080,24_3gr2_4kz6,1_0002,5.03,4.75,5.29,5.04,290.0,2.1,24.6,1.66,166.6,3.0
6081,24_3gr2_4kz6,1_0003,5.07,4.87,5.25,5.1,299.4,1.5,37.2,1.6,182.8,3.0
6082,24_3gr2_4kz6,1_0004,4.96,4.73,5.07,5.08,280.9,1.8,27.6,1.24,191.2,3.0
6083,24_3gr2_4kz6,1_0005,4.84,4.62,4.88,5.02,266.9,1.9,21.9,0.89,188.7,3.0
6084,24_3gr2_4kz6,1_0006,5.07,4.84,5.34,5.02,295.5,1.0,38.3,2.02,177.3,3.0
6085,24_3gr2_4kz6,1_0007,4.94,4.8,5.0,5.01,292.1,0.7,36.6,1.24,182.8,3.0
6086,24_3gr2_4kz6,1_0008,4.84,4.67,5.05,4.79,271.0,0.7,32.2,1.6,149.4,3.0
6087,24_3gr2_4kz6,1_0009,4.85,4.67,4.97,4.9,266.5,1.5,29.5,1.24,167.8,3.0
6088,24_3gr2_4kz6,1_0010,4.75,4.57,4.75,4.93,258.5,1.0,25.4,0.89,192.5,3.0
6089,24_3gr2_4kz6,1_0011,4.83,4.66,4.92,4.92,276.6,0.5,30.1,1.24,179.3,3.0
6090,24_3gr2_4kz6,1_0012,4.85,4.67,4.88,4.99,282.1,1.3,24.1,0.89,177.0,3.0
6091,24_3gr2_4kz6,1_0013,4.97,4.77,5.14,5.0,291.0,0.8,34.0,1.6,180.8,3.0
6092,24_3gr2_4kz6,1_0014,4.96,4.75,5.15,4.98,281.2,1.3,33.1,1.6,176.8,3.0
6093,24_3gr2_4kz6,1_0015,5.01,4.78,5.33,4.93,275.9,1.6,36.3,2.02,162.8,3.0
6094,24_3gr2_4kz6,1_0016,4.79,4.58,4.96,4.82,265.0,0.1,28.8,1.6,174.3,3.0
6095,24_3gr2_4kz6,1_0017,4.67,4.51,4.7,4.8,245.7,0.9,23.9,0.89,173.3,3.0
6096,24_3gv9_2r9w,1_0000,5.95,5.7,6.13,6.03,476.8,3.2,39.9,1.6,206.7,3.0
6097,24_3gv9_2r9w,1_0001,6.04,5.75,6.45,5.9,457.1,2.2,60.9,2.91,213.2,3.0
6098,24_3gv9_2r9w,1_0002,6.04,5.77,6.38,5.95,458.4,2.7,59.6,2.57,215.5,3.0
6099,24_3gv9_2r9w,1_0003,6.03,5.76,6.37,5.95,460.1,2.5,58.7,2.57,217.9,3.0
6100,24_3gv9_2r9w,1_0004,5.74,5.54,6.12,5.56,408.5,1.0,65.8,2.87,200.4,3.0
6101,24_3gv9_2r9w,1_0005,5.62,5.44,5.92,5.5,394.3,0.9,61.3,2.53,201.1,3.0
6102,24_3gv9_2r9w,1_0006,5.59,5.43,5.89,5.45,392.1,2.9,50.2,1.94,153.6,3.0
6103,24_3gv9_2r9w,1_0007,5.54,5.4,5.83,5.4,386.8,2.5,51.5,1.94,152.8,3.0
6104,24_3gv9_2r9w,1_0008,5.56,5.41,5.79,5.48,399.2,0.5,58.0,2.24,195.2,3.0
6105,24_3gv9_2r9w,1_0009,5.63,5.47,5.92,5.5,408.4,0.3,62.9,2.53,197.2,3.0
6106,24_3gv9_2r9w,1_0010,5.46,5.34,5.71,5.33,378.8,2.9,45.0,1.6,134.7,3.0
6107,24_3gv9_2r9w,1_0011,5.44,5.29,5.75,5.29,374.7,2.2,45.5,1.94,141.6,3.0
6108,24_3gv9_2r9w,1_0012,5.44,5.34,5.66,5.33,384.8,2.2,47.2,1.6,143.2,3.0
6109,24_3gv9_2r9w,1_0013,5.47,5.4,5.29,5.71,434.5,2.8,27.8,0.0,176.8,3.0
6110,24_3gv9_2r9w,1_0014,5.78,5.64,5.97,5.73,452.9,0.2,62.4,2.24,211.8,3.0
6111,24_3gv9_2r9w,1_0015,5.74,5.59,5.93,5.7,442.5,0.2,61.4,2.24,214.2,3.0
6112,24_3gv9_2r9w,1_0016,5.94,5.78,6.16,5.87,494.7,1.6,50.7,1.94,180.9,3.0
6113,24_3gv9_2r9w,1_0017,4.97,4.88,4.87,5.17,344.3,0.8,22.4,0.34,168.7,3.0
6114,24_3gv9_3gr2,1_0000,5.09,4.87,5.25,5.16,278.7,2.4,27.0,1.09,157.5,1.0
6115,24_3gv9_3gr2,1_0001,5.02,4.81,5.15,5.1,276.6,1.5,27.1,1.09,161.3,1.0
6116,24_3gv9_3gr2,1_0002,5.1,4.94,5.17,5.2,316.1,1.3,25.3,0.79,151.1,1.0
6117,24_3gv9_3gr2,1_0003,4.85,4.68,5.0,4.86,267.5,1.5,16.5,0.79,109.0,1.0
6118,24_3gv9_3gr2,1_0004,4.86,4.7,5.0,4.87,279.2,1.1,16.6,0.79,109.3,1.0
6119,24_3gv9_3gr2,1_0005,5.04,4.85,5.12,5.15,283.5,2.0,25.3,0.82,157.3,1.0
6120,24_3gv9_3gr2,1_0006,5.02,4.85,5.09,5.13,281.2,1.7,27.4,0.82,161.0,1.0
6121,24_3gv9_3gr2,1_0007,4.82,4.67,4.96,4.82,265.5,1.2,18.3,0.79,109.0,1.0
6122,24_3gv9_3gr2,1_0008,4.9,4.8,4.95,4.94,290.5,1.2,21.5,0.53,113.7,1.0
6123,24_3gv9_3gr2,1_0009,4.81,4.63,4.93,4.88,269.7,0.7,15.1,0.79,128.4,1.0
6124,24_3gv9_3gr2,1_0010,4.79,4.67,4.91,4.78,260.8,0.8,22.4,0.82,111.2,1.0
6125,24_3gv9_3gr2,1_0011,4.97,4.79,5.01,5.1,300.6,0.2,21.5,0.82,161.3,1.0
6126,24_3gv9_3gr2,1_0012,4.85,4.76,4.91,4.89,284.8,1.0,21.2,0.53,109.7,1.0
6127,24_3gv9_3gr2,1_0013,4.83,4.64,4.88,4.97,282.1,0.7,9.9,0.53,136.1,1.0
6128,24_3gv9_3gr2,1_0014,4.94,4.83,4.98,5.03,295.7,1.2,22.2,0.53,129.7,1.0
6129,24_3gv9_3gr2,1_0015,4.94,4.82,4.98,5.01,293.9,1.3,21.5,0.53,125.2,1.0
6130,24_3gv9_3gr2,1_0016,4.79,4.63,4.83,4.91,282.4,0.2,12.4,0.53,130.3,1.0
6131,24_3gv9_3gr2,1_0017,4.76,4.62,4.82,4.85,273.8,0.5,12.5,0.53,119.2,1.0
6132,24_3gv9_3gv9,1_0000,4.86,4.7,5.01,4.88,240.3,3.5,12.1,0.34,82.6,0.0
6133,24_3gv9_3gv9,1_0001,4.86,4.74,4.92,4.94,258.0,1.9,17.9,0.34,110.1,0.0
6134,24_3gv9_3gv9,1_0002,4.85,4.7,4.97,4.88,257.8,1.3,17.7,0.6,106.8,0.0
6135,24_3gv9_3gv9,1_0003,4.69,4.54,4.8,4.72,206.4,2.7,14.1,0.34,90.7,0.0
6136,24_3gv9_3gv9,1_0004,4.73,4.59,4.74,4.85,238.9,2.2,7.9,0.0,102.3,0.0
6137,24_3gv9_3gv9,1_0005,4.66,4.52,4.7,4.77,212.5,2.8,8.5,0.0,96.4,0.0
6138,24_3gv9_3gv9,1_0006,4.8,4.66,4.87,4.86,244.5,2.0,14.7,0.34,101.4,0.0
6139,24_3gv9_3gv9,1_0007,4.66,4.5,4.76,4.73,218.6,1.9,8.6,0.34,97.4,0.0
6140,24_3gv9_3gv9,1_0008,4.88,4.74,5.0,4.91,263.0,1.5,18.0,0.6,105.2,0.0
6141,24_3gv9_3gv9,1_0009,4.72,4.59,4.72,4.84,238.6,2.0,9.9,0.0,103.9,0.0
6142,24_3gv9_3gv9,1_0010,4.69,4.56,4.79,4.72,224.7,2.0,12.7,0.34,87.8,0.0
6143,24_3gv9_3gv9,1_0011,4.63,4.45,4.74,4.7,199.6,2.4,8.7,0.34,99.3,0.0
6144,24_3gv9_3gv9,1_0012,4.74,4.62,4.93,4.68,245.0,1.4,13.3,0.6,67.9,0.0
6145,24_3gv9_3gv9,1_0013,4.6,4.5,4.78,4.54,216.7,2.1,8.6,0.34,47.6,0.0
6146,24_3gv9_3gv9,1_0014,4.69,4.57,4.81,4.7,247.4,1.2,8.4,0.34,73.3,0.0
6147,24_3gv9_3gv9,1_0015,4.6,4.46,4.7,4.65,220.2,1.5,6.7,0.27,83.2,0.0
6148,24_3gv9_3gv9,1_0016,4.51,4.4,4.63,4.49,206.6,1.3,6.8,0.27,60.6,0.0
6149,24_3gv9_4jxs,1_0000,5.32,5.16,5.61,5.18,381.7,5.0,18.8,1.01,78.3,4.0
6150,24_3gv9_4jxs,1_0001,5.15,5.03,5.47,4.96,340.6,4.2,26.5,1.31,79.2,4.0
6151,24_3gv9_4jxs,1_0002,5.29,5.13,5.78,4.95,370.3,2.4,35.6,2.28,82.7,4.0
6152,24_3gv9_4jxs,1_0003,5.24,5.19,5.44,5.1,404.9,2.6,25.6,0.97,81.1,4.0
6153,24_3gv9_4jxs,1_0004,5.43,5.29,5.87,5.14,386.2,3.9,36.9,1.94,84.1,4.0
6154,24_3gv9_4jxs,1_0005,5.11,5.03,5.39,4.89,375.1,2.0,25.3,1.31,69.8,4.0
6155,24_3gv9_4jxs,1_0006,5.18,5.1,5.52,4.93,366.2,2.5,33.4,1.6,78.5,4.0
6156,24_3gv9_4jxs,1_0007,5.25,5.25,5.4,5.09,429.7,1.2,29.9,0.97,78.3,4.0
6157,24_3gv9_4jxs,1_0008,4.77,4.73,4.85,4.74,339.6,1.8,8.8,0.34,69.1,4.0
6158,24_3gv9_4jxs,1_0009,4.91,4.86,5.04,4.82,308.3,3.8,25.3,0.63,86.7,4.0
6159,24_3gv9_4jxs,1_0010,5.07,5.05,5.25,4.9,343.0,3.2,34.7,0.97,81.8,4.0
6160,24_3gv9_4jxs,1_0011,5.24,5.19,5.4,5.13,413.2,1.9,26.3,0.97,90.9,4.0
6161,24_3gv9_4jxs,1_0012,5.39,5.16,5.96,5.06,357.1,4.7,30.9,2.28,79.0,4.0
6162,24_3gv9_4jxs,1_0013,5.38,5.26,5.71,5.17,392.4,4.6,27.2,1.31,73.8,4.0
6163,24_3gv9_4jxs,1_0014,5.27,5.33,5.33,5.14,448.9,1.1,31.2,0.63,75.2,4.0
6164,24_3gv9_4jxs,1_0015,4.83,4.83,4.84,4.82,365.0,0.7,15.3,0.34,86.2,4.0
6165,24_3gv9_4jxs,1_0016,5.6,5.44,6.12,5.25,410.4,4.2,42.0,2.28,83.2,4.0
6166,24_3gv9_4jxs,1_0017,5.05,4.93,5.38,4.82,353.2,1.5,26.6,1.64,82.5,4.0
6167,24_3gv9_4jxs,1_0018,5.25,5.14,5.56,5.05,392.5,3.0,23.0,1.31,73.6,4.0
6168,24_3gv9_4kz6,1_0000,5.03,4.79,5.18,5.11,280.6,1.4,37.7,1.66,208.4,3.0
6169,24_3gv9_4kz6,1_0001,5.12,4.86,5.38,5.1,289.3,3.0,32.1,1.66,167.8,3.0
6170,24_3gv9_4kz6,1_0002,5.29,5.11,5.39,5.36,339.4,1.4,47.4,1.6,211.2,3.0
6171,24_3gv9_4kz6,1_0003,5.23,4.96,5.52,5.22,303.3,2.4,40.4,2.02,193.5,3.0
6172,24_3gv9_4kz6,1_0004,5.19,4.91,5.46,5.19,304.8,1.8,36.9,2.02,196.0,3.0
6173,24_3gv9_4kz6,1_0005,5.17,4.9,5.44,5.18,304.9,1.6,37.1,2.02,195.2,3.0
6174,24_3gv9_4kz6,1_0006,5.08,4.86,5.25,5.13,288.0,1.8,39.3,1.66,197.5,3.0
6175,24_3gv9_4kz6,1_0007,5.09,4.86,5.26,5.13,289.1,1.8,39.2,1.66,196.7,3.0
6176,24_3gv9_4kz6,1_0008,5.32,5.15,5.41,5.38,348.7,1.2,48.2,1.6,210.2,3.0
6177,24_3gv9_4kz6,1_0009,5.23,4.91,5.54,5.25,299.1,2.8,33.5,2.02,198.7,3.0
6178,24_3gv9_4kz6,1_0010,5.17,4.9,5.44,5.16,300.1,1.8,37.5,2.02,192.5,3.0
6179,24_3gv9_4kz6,1_0011,5.3,5.09,5.52,5.3,332.4,1.3,48.1,2.02,203.7,3.0
6180,24_3gv9_4kz6,1_0012,5.08,4.81,5.35,5.08,289.5,1.3,35.6,2.02,192.5,3.0
6181,24_3gv9_4kz6,1_0013,5.09,5.01,4.93,5.33,334.3,1.2,39.3,0.53,213.1,3.0
6182,24_3gv9_4kz6,1_0014,5.22,5.01,5.38,5.29,315.9,2.1,41.0,1.6,202.2,3.0
6183,24_3gv9_4kz6,1_0015,4.97,4.71,5.16,5.04,274.8,1.6,29.7,1.6,190.7,3.0
6184,24_3gv9_4kz6,1_0016,5.04,4.77,5.27,5.08,281.1,2.2,30.2,1.66,184.3,3.0
6185,24_3gv9_4kz6,1_0017,4.82,4.64,4.91,4.92,287.7,1.4,17.2,0.89,154.1,3.0
6186,24_4jxs_2r9w,1_0000,5.92,5.69,6.09,5.99,477.0,2.8,41.7,1.6,203.8,3.0
6187,24_4jxs_2r9w,1_0001,6.3,6.05,6.67,6.19,531.4,3.8,51.0,2.28,183.7,3.0
6188,24_4jxs_2r9w,1_0002,6.2,5.99,6.49,6.13,526.3,3.4,48.9,1.98,178.3,3.0
6189,24_4jxs_2r9w,1_0003,6.28,6.08,6.54,6.22,529.5,3.7,55.3,1.98,191.8,3.0
6190,24_4jxs_2r9w,1_0004,5.96,5.61,6.59,5.69,419.0,3.9,52.2,3.21,167.5,3.0
6191,24_4jxs_2r9w,1_0005,6.04,5.83,6.26,6.04,500.2,3.5,42.2,1.64,181.4,3.0
6192,24_4jxs_2r9w,1_0006,5.95,5.6,6.55,5.69,424.7,3.3,52.3,3.21,173.2,3.0
6193,24_4jxs_2r9w,1_0007,5.94,5.61,6.54,5.67,427.4,3.1,53.1,3.21,169.5,3.0
6194,24_4jxs_2r9w,1_0008,5.93,5.66,6.61,5.52,432.1,2.3,61.3,3.54,141.2,3.0
6195,24_4jxs_2r9w,1_0009,5.91,5.63,6.43,5.68,435.2,2.8,53.0,2.91,169.0,3.0
6196,24_4jxs_2r9w,1_0010,5.82,5.37,6.75,5.34,377.1,3.4,46.1,4.18,131.7,3.0
6197,24_4jxs_2r9w,1_0011,5.86,5.5,6.72,5.36,409.6,1.9,55.7,4.18,130.5,3.0
6198,24_4jxs_2r9w,1_0012,5.85,5.37,6.78,5.39,377.1,3.9,43.7,4.13,135.1,3.0
6199,24_4jxs_2r9w,1_0013,5.8,5.36,6.64,5.41,382.8,3.4,43.3,3.84,143.2,3.0
6200,24_4jxs_2r9w,1_0014,5.9,5.63,6.61,5.46,409.5,3.3,61.8,3.54,132.3,3.0
6201,24_4jxs_2r9w,1_0015,5.83,5.35,6.82,5.31,379.2,3.0,45.9,4.47,130.1,3.0
6202,24_4jxs_2r9w,1_0016,5.72,5.56,5.82,5.78,462.6,2.1,37.9,1.27,180.3,3.0
6203,24_4jxs_2r9w,1_0017,5.77,5.61,5.9,5.82,467.9,2.6,37.3,1.27,174.7,3.0
6204,24_4jxs_2r9w,1_0018,5.5,5.14,6.13,5.23,370.4,1.3,36.7,3.21,150.0,3.0
6205,24_4jxs_3gr2,1_0000,5.23,4.95,5.41,5.32,299.0,3.2,22.8,1.09,162.3,1.0
6206,24_4jxs_3gr2,1_0001,5.09,4.83,5.19,5.24,288.7,2.6,17.5,0.79,165.8,1.0
6207,24_4jxs_3gr2,1_0002,5.18,4.97,5.29,5.27,312.8,2.6,22.7,0.79,147.6,1.0
6208,24_4jxs_3gr2,1_0003,5.14,4.89,5.25,5.29,292.6,3.0,19.7,0.79,164.5,1.0
6209,24_4jxs_3gr2,1_0004,5.16,4.96,5.27,5.25,310.8,2.4,23.3,0.79,147.1,1.0
6210,24_4jxs_3gr2,1_0005,4.96,4.77,4.99,5.12,274.5,2.1,19.4,0.53,157.5,1.0
6211,24_4jxs_3gr2,1_0006,4.92,4.76,5.06,4.94,282.8,1.5,18.4,0.79,115.7,1.0
6212,24_4jxs_3gr2,1_0007,5.09,4.95,5.05,5.27,328.2,0.7,25.0,0.53,168.8,1.0
6213,24_4jxs_3gr2,1_0008,4.91,4.76,5.05,4.93,289.2,1.1,17.9,0.79,113.7,1.0
6214,24_4jxs_3gr2,1_0009,4.84,4.74,4.87,4.92,282.6,0.6,21.5,0.53,126.4,1.0
6215,24_4jxs_3gr2,1_0010,4.97,4.79,5.16,4.96,290.6,1.1,20.7,1.09,120.7,1.0
6216,24_4jxs_3gr2,1_0011,4.83,4.74,4.86,4.9,282.3,0.6,21.7,0.53,123.9,1.0
6217,24_4jxs_3gr2,1_0012,4.88,4.74,4.97,4.93,271.1,1.1,24.0,0.79,133.7,1.0
6218,24_4jxs_3gr2,1_0013,4.93,4.74,4.99,5.06,290.1,1.6,12.6,0.53,137.6,1.0
6219,24_4jxs_3gr2,1_0014,5.0,4.85,5.04,5.1,303.5,1.5,19.6,0.53,134.6,1.0
6220,24_4jxs_3gr2,1_0015,4.92,4.77,4.98,5.01,291.7,1.4,16.0,0.53,125.4,1.0
6221,24_4jxs_3gr2,1_0016,4.84,4.66,4.92,4.94,279.4,1.3,10.8,0.53,123.7,1.0
6222,24_4jxs_3gr2,1_0017,4.9,4.78,5.01,4.92,274.9,1.2,27.0,0.82,123.9,1.0
6223,24_4jxs_3gv9,1_0000,4.86,4.71,5.01,4.88,243.4,3.3,12.4,0.34,83.4,0.0
6224,24_4jxs_3gv9,1_0001,4.81,4.64,4.91,4.9,248.1,2.2,9.4,0.34,103.7,0.0
6225,24_4jxs_3gv9,1_0002,4.65,4.52,4.64,4.78,238.8,1.2,6.4,0.0,102.3,0.0
6226,24_4jxs_3gv9,1_0003,4.61,4.44,4.65,4.73,202.8,2.7,4.8,0.0,97.1,0.0
6227,24_4jxs_3gv9,1_0004,4.86,4.73,4.92,4.94,258.6,1.9,16.4,0.34,110.4,0.0
6228,24_4jxs_3gv9,1_0005,4.9,4.75,5.01,4.93,279.2,2.0,9.1,0.34,86.3,0.0
6229,24_4jxs_3gv9,1_0006,4.72,4.62,4.77,4.78,249.5,2.0,7.7,0.0,77.5,0.0
6230,24_4jxs_3gv9,1_0007,4.91,4.75,5.01,4.97,276.3,2.3,9.2,0.27,93.8,0.0
